Date,Away,Home,Algo proj,Away proj,Home proj,Away odds,Home odds,Diff away,Diff home,Bet,To win,Won,Bet,To win,Won,Bet,To win,Won,Bet,To win,Won
8-18-2010,new-york-mets,houston-astros,50.81%,-103,103,-105,-112,2,15,,,,,,,,,,,,
8-18-2010,toronto-blue-jays,oakland-athletics,53.0%,-113,113,114,-133,27,46,$100,$113.99999999999999,$0,$100,$113.99999999999999,$0,$100,$113.99999999999999,$0,,,
8-18-2010,san-francisco-giants,philadelphia-phillies,-55.23%,123,-123,-103,-113,26,10,$100,$88.49557522123895,$188.49557522123894,$100,$88.49557522123895,$188.49557522123894,,,,,,
8-18-2010,texas-rangers,tampa-bay-rays,-54.1%,118,-118,143,-166,25,48,$100,$143.0,$0,,,,,,,,,
,,,,,,,,,,$1000,$-234.71681020241408,-23.47168102024141%,$400,$138.28318979758592,34.57079744939648%,$100,$-100,-100.0%,$0,$0,0%
,,,,,,,,,,,,,,,,,,,,,,,,
8-19-2010,cincinnati-reds,arizona-diamondbacks,60.59%,-154,154,-136,118,18,36,$100,$73.52941176470588,$173.52941176470588,$100,$73.52941176470588,$173.52941176470588,,,,,,
8-19-2010,washington-nationals,atlanta-braves,-62.11%,164,-164,183,-217,19,53,$100,$183.0,$283.0,,,,,,,,,
8-19-2010,texas-rangers,baltimore-orioles,61.81%,-162,162,-172,148,10,14,,,,,,,,,,,,
8-19-2010,los-angeles-angels,boston-red-sox,-56.66%,131,-131,133,-153,2,22,$100,$133.0,$233.0,,,,,,,,,
8-19-2010,san-diego-padres,chicago-cubs,60.42%,-153,153,-175,152,22,1,,,,,,,,,,,,
8-19-2010,chicago-white-sox,minnesota-twins,-58.23%,139,-139,138,-158,1,19,,,,,,,,,,,,
8-19-2010,cleveland-indians,kansas-city-royals,-53.35%,114,-114,-103,-114,17,0,,,,,,,,,,,,
8-19-2010,colorado-rockies,los-angeles-dodgers,-53.28%,114,-114,120,-138,6,24,$100,$120.0,$0,,,,,,,,,
8-19-2010,detroit-tigers,new-york-yankees,-61.39%,159,-159,204,-243,45,84,$100,$204.0,$0,,,,,,,$100,$204.0,$0
8-19-2010,new-york-mets,houston-astros,51.33%,-105,105,110,-129,15,34,$100,$110.00000000000001,$0,$100,$110.00000000000001,$0,$100,$110.00000000000001,$0,,,
8-19-2010,tampa-bay-rays,oakland-athletics,57.67%,-136,136,114,-133,50,69,$100,$113.99999999999999,$0,$100,$113.99999999999999,$0,$100,$113.99999999999999,$0,$100,$113.99999999999999,$0
8-19-2010,san-francisco-giants,philadelphia-phillies,-56.59%,130,-130,161,-188,31,58,$100,$161.0,$261.0,,,,,,,,,
,,,,,,,,,,$800,$150.52941176470586,18.816176470588232%,$300,$-126.47058823529412,-42.15686274509804%,$200,$-200,-100.0%,$200,$-200,-100.0%
,,,,,,,,,,,,,,,,,,,,,,,,
8-20-2010,colorado-rockies,arizona-diamondbacks,58.51%,-141,141,112,-129,53,70,$100,$112.00000000000001,$0,$100,$112.00000000000001,$0,$100,$112.00000000000001,$0,$100,$112.00000000000001,$0
8-20-2010,atlanta-braves,chicago-cubs,60.11%,-151,151,-136,118,15,33,$100,$73.52941176470588,$173.52941176470588,$100,$73.52941176470588,$173.52941176470588,,,,,,
8-20-2010,texas-rangers,baltimore-orioles,61.64%,-161,161,-200,171,39,10,$100,$171.0,$0,,,,,,,,,
8-20-2010,toronto-blue-jays,boston-red-sox,-53.05%,113,-113,166,-196,53,83,$100,$166.0,$266.0,,,,,,,$100,$166.0,$266.0
8-20-2010,chicago-white-sox,kansas-city-royals,58.7%,-142,142,-119,110,23,32,$100,$84.03361344537815,$0,$100,$84.03361344537815,$0,,,,,,
8-20-2010,cincinnati-reds,los-angeles-dodgers,55.83%,-126,126,-108,-109,18,35,$100,$92.59259259259258,$192.59259259259258,$100,$92.59259259259258,$192.59259259259258,,,,,,
8-20-2010,cleveland-indians,detroit-tigers,-57.2%,134,-134,124,-142,10,8,,,,,,,,,,,,
8-20-2010,los-angeles-angels,minnesota-twins,-59.28%,146,-146,120,-138,26,8,$100,$72.46376811594203,$172.46376811594203,$100,$72.46376811594203,$172.46376811594203,,,,,,
8-20-2010,houston-astros,miami-marlins,-55.59%,125,-125,160,-188,35,63,$100,$160.0,$0,,,,,,,,,
8-20-2010,san-diego-padres,milwaukee-brewers,59.37%,-146,146,129,-151,75,97,$100,$129.0,$0,$100,$129.0,$0,$100,$129.0,$0,$100,$129.0,$0
8-20-2010,new-york-mets,pittsburgh-pirates,60.34%,-152,152,-128,110,24,42,$100,$78.125,$178.125,$100,$78.125,$178.125,,,,,,
8-20-2010,seattle-mariners,new-york-yankees,-62.52%,167,-167,134,-156,33,11,$100,$64.1025641025641,$0,$100,$64.1025641025641,$0,,,,,,
8-20-2010,tampa-bay-rays,oakland-athletics,57.41%,-135,135,-151,131,16,4,,,,,,,,,,,,
8-20-2010,washington-nationals,philadelphia-phillies,-60.57%,154,-154,295,-370,141,16,$100,$295.0,$0,,,,,,,$100,$295.0,$0
,,,,,,,,,,$1200,$-217.28922752675953,-18.10743562722996%,$800,$-83.28922752675953,-10.411153440844942%,$200,$-200,-100.0%,$400,$-134.0,-33.5%
,,,,,,,,,,,,,,,,,,,,,,,,
8-21-2010,colorado-rockies,arizona-diamondbacks,58.26%,-140,140,-140,121,0,19,,,,,,,,,,,,
8-21-2010,atlanta-braves,chicago-cubs,60.3%,-152,152,-163,141,11,11,,,,,,,,,,,,
8-21-2010,texas-rangers,baltimore-orioles,61.79%,-162,162,-227,189,65,27,$100,$189.0,$289.0,,,,,,,,,
8-21-2010,toronto-blue-jays,boston-red-sox,-52.29%,110,-110,124,-142,14,32,$100,$124.0,$0,,,,,,,,,
8-21-2010,cincinnati-reds,los-angeles-dodgers,56.15%,-128,128,104,-123,32,51,$100,$104.0,$0,$100,$104.0,$0,$100,$104.0,$0,,,
8-21-2010,cleveland-indians,detroit-tigers,-57.72%,137,-137,154,-181,17,44,$100,$154.0,$0,,,,,,,,,
8-21-2010,los-angeles-angels,minnesota-twins,-59.64%,148,-148,172,-200,24,52,$100,$172.0,$272.0,,,,,,,,,
8-21-2010,houston-astros,miami-marlins,-56.48%,130,-130,116,-135,14,5,,,,,,,,,,,,
8-21-2010,san-diego-padres,milwaukee-brewers,59.03%,-144,144,-116,-101,28,45,$100,$86.20689655172414,$0,$100,$86.20689655172414,$0,,,,,,
8-21-2010,new-york-mets,pittsburgh-pirates,60.56%,-154,154,-119,102,35,52,$100,$84.03361344537815,$184.03361344537814,$100,$84.03361344537815,$184.03361344537814,,,,,,
8-21-2010,seattle-mariners,new-york-yankees,-62.3%,165,-165,187,-222,22,57,$100,$187.0,$0,,,,,,,,,
8-21-2010,tampa-bay-rays,oakland-athletics,57.12%,-133,133,-135,117,2,16,,,,,,,,,,,,
8-21-2010,washington-nationals,philadelphia-phillies,-60.79%,155,-155,-105,-112,60,43,$100,$89.28571428571428,$0,$100,$89.28571428571428,$0,,,,,,
,,,,,,,,,,$900,$-154.96638655462186,-17.218487394957986%,$400,$-215.96638655462186,-53.99159663865547%,$100,$-100,-100.0%,$0,$0,0%
,,,,,,,,,,,,,,,,,,,,,,,,
8-22-2010,colorado-rockies,arizona-diamondbacks,57.94%,-138,138,104,-121,42,59,$100,$104.0,$204.0,$100,$104.0,$204.0,$100,$104.0,$204.0,,,
8-22-2010,atlanta-braves,chicago-cubs,60.09%,-151,151,-135,114,16,37,$100,$74.07407407407408,$174.07407407407408,$100,$74.07407407407408,$174.07407407407408,,,,,,
8-22-2010,texas-rangers,baltimore-orioles,61.63%,-161,161,-142,124,19,37,$100,$70.42253521126761,$170.42253521126761,$100,$70.42253521126761,$170.42253521126761,,,,,,
8-22-2010,toronto-blue-jays,boston-red-sox,-53.05%,113,-113,127,-149,14,36,$100,$127.0,$0,,,,,,,,,
8-22-2010,chicago-white-sox,kansas-city-royals,58.66%,-142,142,-111,-106,31,48,$100,$90.09009009009009,$0,$100,$90.09009009009009,$0,,,,,,
8-22-2010,cincinnati-reds,los-angeles-dodgers,55.76%,-126,126,125,-147,51,73,$100,$125.0,$225.0,$100,$125.0,$225.0,$100,$125.0,$225.0,$100,$125.0,$225.0
8-22-2010,cleveland-indians,detroit-tigers,-58.23%,139,-139,168,-196,29,57,$100,$168.0,$0,,,,,,,,,
8-22-2010,los-angeles-angels,minnesota-twins,-57.55%,136,-136,102,-120,34,16,$100,$83.33333333333334,$183.33333333333334,$100,$83.33333333333334,$183.33333333333334,,,,,,
8-22-2010,houston-astros,miami-marlins,-57.05%,133,-133,108,-126,25,7,$100,$79.36507936507937,$0,$100,$79.36507936507937,$0,,,,,,
8-22-2010,san-diego-padres,milwaukee-brewers,58.78%,-143,143,-131,114,12,29,$100,$76.33587786259541,$176.3358778625954,$100,$76.33587786259541,$176.3358778625954,,,,,,
8-22-2010,new-york-mets,pittsburgh-pirates,60.78%,-155,155,-163,141,8,14,,,,,,,,,,,,
8-22-2010,seattle-mariners,new-york-yankees,-62.48%,167,-167,275,-344,108,177,$100,$275.0,$0,,,,,,,$100,$275.0,$0
8-22-2010,tampa-bay-rays,oakland-athletics,57.35%,-134,134,-128,110,6,24,$100,$78.125,$178.125,$100,$78.125,$178.125,,,,,,
8-22-2010,washington-nationals,philadelphia-phillies,-60.25%,152,-152,202,-238,50,86,$100,$202.0,$0,,,,,,,$100,$202.0,$0
,,,,,,,,,,$1300,$11.29082048127043,0.8685246524054178%,$900,$411.29082048127043,45.69898005347449%,$200,$229.0,114.5%,$300,$-75.0,-25.0%
,,,,,,,,,,,,,,,,,,,,,,,,
8-23-2010,atlanta-braves,colorado-rockies,-51.66%,107,-107,-116,100,23,7,$100,$100.0,$200.0,$100,$100.0,$200.0,$100,$100.0,$200.0,,,
8-23-2010,seattle-mariners,boston-red-sox,-61.21%,158,-158,173,-200,15,42,$100,$173.0,$0,,,,,,,,,
8-23-2010,chicago-cubs,washington-nationals,-54.21%,118,-118,152,-178,34,60,$100,$152.0,$252.0,,,,,,,,,
8-23-2010,cincinnati-reds,san-francisco-giants,54.23%,-118,118,124,-142,42,60,$100,$124.0,$0,$100,$124.0,$0,$100,$124.0,$0,,,
8-23-2010,kansas-city-royals,detroit-tigers,-57.74%,137,-137,149,-175,12,38,$100,$149.0,$0,,,,,,,,,
8-23-2010,houston-astros,philadelphia-phillies,-60.76%,155,-155,295,-370,140,15,$100,$295.0,$395.0,,,,,,,$100,$295.0,$395.0
8-23-2010,tampa-bay-rays,los-angeles-angels,58.12%,-139,139,-142,124,3,15,,,,,,,,,,,,
8-23-2010,minnesota-twins,texas-rangers,-50.94%,104,-104,129,-149,25,45,$100,$129.0,$0,,,,,,,,,
8-23-2010,new-york-yankees,toronto-blue-jays,56.36%,-129,129,108,-126,37,55,$100,$108.0,$0,$100,$108.0,$0,$100,$108.0,$0,,,
,,,,,,,,,,$800,$47.0,5.875%,$300,$-100.0,-33.33333333333333%,$300,$-100.0,-33.33333333333333%,$100,$295.0,295.0%
,,,,,,,,,,,,,,,,,,,,,,,,
8-24-2010,arizona-diamondbacks,san-diego-padres,-61.78%,162,-162,177,-208,15,46,$100,$177.0,$0,,,,,,,,,
8-24-2010,atlanta-braves,colorado-rockies,-52.04%,109,-109,102,-119,7,10,,,,,,,,,,,,
8-24-2010,baltimore-orioles,chicago-white-sox,-62.04%,163,-163,152,-178,11,15,,,,,,,,,,,,
8-24-2010,seattle-mariners,boston-red-sox,-61.51%,160,-160,165,-181,5,21,$100,$165.0,$0,,,,,,,,,
8-24-2010,chicago-cubs,washington-nationals,-51.95%,108,-108,116,-133,8,25,$100,$115.99999999999999,$216.0,,,,,,,,,
8-24-2010,cincinnati-reds,san-francisco-giants,53.29%,-114,114,-105,-112,9,26,$100,$95.23809523809524,$0,$100,$95.23809523809524,$0,,,,,,
8-24-2010,oakland-athletics,cleveland-indians,56.74%,-131,131,-116,-102,15,33,$100,$86.20689655172414,$186.20689655172413,$100,$86.20689655172414,$186.20689655172413,,,,,,
8-24-2010,kansas-city-royals,detroit-tigers,-58.54%,141,-141,152,-178,11,37,$100,$152.0,$0,,,,,,,,,
8-24-2010,houston-astros,philadelphia-phillies,-60.45%,153,-153,236,-285,83,132,$100,$236.0,$336.0,,,,,,,$100,$236.0,$336.0
8-24-2010,tampa-bay-rays,los-angeles-angels,58.32%,-140,140,-108,-108,32,48,$100,$92.59259259259258,$192.59259259259258,$100,$92.59259259259258,$192.59259259259258,,,,,,
8-24-2010,los-angeles-dodgers,milwaukee-brewers,-50.61%,102,-102,-128,112,30,14,$100,$112.00000000000001,$0,$100,$112.00000000000001,$0,$100,$112.00000000000001,$0,,,
8-24-2010,minnesota-twins,texas-rangers,-51.89%,108,-108,134,-156,26,48,$100,$134.0,$0,,,,,,,,,
8-24-2010,new-york-yankees,toronto-blue-jays,56.08%,-128,128,-112,-102,16,30,$100,$89.28571428571428,$189.28571428571428,$100,$89.28571428571428,$189.28571428571428,,,,,,
,,,,,,,,,,$1100,$20.085203430031015,1.825927584548274%,$500,$68.08520343003102,13.617040686006204%,$100,$-100,-100.0%,$100,$236.0,236.0%
,,,,,,,,,,,,,,,,,,,,,,,,
8-25-2010,arizona-diamondbacks,san-diego-padres,-62.05%,164,-164,154,-181,10,17,,,,,,,,,,,,
8-25-2010,atlanta-braves,colorado-rockies,-57.81%,137,-137,-125,106,62,43,$100,$106.0,$206.0,$100,$106.0,$206.0,$100,$106.0,$206.0,,,
8-25-2010,baltimore-orioles,chicago-white-sox,-62.22%,165,-165,156,-181,9,16,,,,,,,,,,,,
8-25-2010,chicago-cubs,washington-nationals,-51.29%,105,-105,-113,-104,18,1,$100,$96.15384615384615,$0,$100,$96.15384615384615,$0,,,,,,
8-25-2010,cincinnati-reds,san-francisco-giants,52.16%,-109,109,100,-119,9,28,$100,$100.0,$200.0,$100,$100.0,$200.0,$100,$100.0,$200.0,,,
8-25-2010,oakland-athletics,cleveland-indians,57.17%,-133,133,-147,125,14,8,,,,,,,,,,,,
8-25-2010,kansas-city-royals,detroit-tigers,-59.71%,148,-148,172,-200,24,52,$100,$172.0,$272.0,,,,,,,,,
8-25-2010,houston-astros,philadelphia-phillies,-60.08%,151,-151,295,-370,144,19,$100,$295.0,$395.0,,,,,,,$100,$295.0,$395.0
8-25-2010,tampa-bay-rays,los-angeles-angels,58.77%,-143,143,-106,-109,37,52,$100,$94.33962264150944,$0,$100,$94.33962264150944,$0,,,,,,
8-25-2010,los-angeles-dodgers,milwaukee-brewers,53.79%,-116,116,-108,-108,8,24,$100,$92.59259259259258,$192.59259259259258,$100,$92.59259259259258,$192.59259259259258,,,,,,
8-25-2010,minnesota-twins,texas-rangers,-52.91%,112,-112,134,-156,22,44,$100,$134.0,$0,,,,,,,,,
8-25-2010,new-york-yankees,toronto-blue-jays,56.59%,-130,130,-136,118,6,12,,,,,,,,,,,,
,,,,,,,,,,$800,$465.5925925925926,58.199074074074076%,$500,$98.59259259259261,19.718518518518522%,$200,$206.0,103.0%,$100,$295.0,295.0%
,,,,,,,,,,,,,,,,,,,,,,,,
8-26-2010,arizona-diamondbacks,san-diego-padres,-62.3%,165,-165,145,-169,20,4,,,,,,,,,,,,
8-26-2010,baltimore-orioles,chicago-white-sox,-61.99%,163,-163,169,-196,6,33,$100,$169.0,$0,,,,,,,,,
8-26-2010,oakland-athletics,cleveland-indians,57.6%,-136,136,-120,102,16,34,$100,$83.33333333333334,$0,$100,$83.33333333333334,$0,,,,,,
8-26-2010,detroit-tigers,toronto-blue-jays,-57.05%,133,-133,121,-140,12,7,,,,,,,,,,,,
8-26-2010,houston-astros,philadelphia-phillies,-59.73%,148,-148,152,-178,4,30,$100,$152.0,$252.0,,,,,,,,,
8-26-2010,los-angeles-dodgers,milwaukee-brewers,54.02%,-117,117,152,-175,69,92,$100,$152.0,$252.0,$100,$152.0,$252.0,$100,$152.0,$252.0,$100,$152.0,$252.0
8-26-2010,minnesota-twins,texas-rangers,-55.19%,123,-123,135,-158,12,35,$100,$135.0,$235.0,,,,,,,,,
,,,,,,,,,,$500,$239.0,47.8%,$200,$52.0,26.0%,$100,$152.0,152.0%,$100,$152.0,152.0%
,,,,,,,,,,,,,,,,,,,,,,,,
8-27-2010,arizona-diamondbacks,san-francisco-giants,-61.38%,159,-159,162,-188,3,29,$100,$162.0,$262.0,,,,,,,,,
8-27-2010,baltimore-orioles,los-angeles-angels,-60.67%,154,-154,125,-144,29,10,$100,$69.44444444444444,$0,$100,$69.44444444444444,$0,,,,,,
8-27-2010,boston-red-sox,tampa-bay-rays,-54.19%,118,-118,120,-140,2,22,$100,$120.0,$220.0,,,,,,,,,
8-27-2010,chicago-cubs,cincinnati-reds,-59.12%,145,-145,150,-175,5,30,$100,$150.0,$0,,,,,,,,,
8-27-2010,new-york-yankees,chicago-white-sox,55.25%,-123,123,-138,120,15,3,,,,,,,,,,,,
8-27-2010,kansas-city-royals,cleveland-indians,52.78%,-112,112,122,-140,34,52,$100,$122.0,$0,$100,$122.0,$0,$100,$122.0,$0,,,
8-27-2010,los-angeles-dodgers,colorado-rockies,-57.29%,134,-134,135,-156,1,22,$100,$135.0,$235.0,,,,,,,,,
8-27-2010,detroit-tigers,toronto-blue-jays,-56.34%,129,-129,112,-131,17,2,,,,,,,,,,,,
8-27-2010,houston-astros,new-york-mets,-57.72%,137,-137,127,-149,10,12,,,,,,,,,,,,
8-27-2010,pittsburgh-pirates,milwaukee-brewers,-59.77%,149,-149,146,-169,3,20,,,,,,,,,,,,
8-27-2010,minnesota-twins,seattle-mariners,60.44%,-153,153,-123,106,30,47,$100,$81.30081300813008,$181.3008130081301,$100,$81.30081300813008,$181.3008130081301,,,,,,
8-27-2010,oakland-athletics,texas-rangers,-58.25%,140,-140,117,-136,23,4,$100,$73.52941176470588,$173.52941176470588,$100,$73.52941176470588,$173.52941176470588,,,,,,
8-27-2010,philadelphia-phillies,san-diego-padres,-55.17%,123,-123,117,-135,6,12,,,,,,,,,,,,
,,,,,,,,,,$800,$271.8302247728359,33.978778096604486%,$400,$-45.169775227163996,-11.292443806790999%,$100,$-100,-100.0%,$0,$0,0%
,,,,,,,,,,,,,,,,,,,,,,,,
8-28-2010,arizona-diamondbacks,san-francisco-giants,-60.96%,156,-156,122,-140,34,16,$100,$71.42857142857143,$0,$100,$71.42857142857143,$0,,,,,,
8-28-2010,baltimore-orioles,los-angeles-angels,-60.33%,152,-152,150,-175,2,23,,,,,,,,,,,,
8-28-2010,boston-red-sox,tampa-bay-rays,-53.79%,116,-116,127,-149,11,33,$100,$127.0,$0,,,,,,,,,
8-28-2010,chicago-cubs,cincinnati-reds,-59.45%,147,-147,171,-200,24,53,$100,$171.0,$271.0,,,,,,,,,
8-28-2010,new-york-yankees,chicago-white-sox,54.68%,-121,121,-140,122,19,1,$100,$122.0,$0,,,,,,,,,
8-28-2010,kansas-city-royals,cleveland-indians,50.06%,-100,100,-128,108,28,8,$100,$108.0,$208.0,,,,,,,,,
8-28-2010,los-angeles-dodgers,colorado-rockies,-54.04%,118,-118,114,-133,4,15,,,,,,,,,,,,
8-28-2010,detroit-tigers,toronto-blue-jays,-56.72%,131,-131,171,-196,40,65,$100,$171.0,$0,,,,,,,,,
8-28-2010,houston-astros,new-york-mets,-58.04%,138,-138,154,-178,16,40,$100,$154.0,$254.0,,,,,,,,,
8-28-2010,pittsburgh-pirates,milwaukee-brewers,-60.2%,151,-151,150,-175,1,24,,,,,,,,,,,,
8-28-2010,minnesota-twins,seattle-mariners,60.68%,-154,154,-114,-103,40,57,$100,$87.71929824561404,$187.71929824561403,$100,$87.71929824561404,$187.71929824561403,,,,,,
8-28-2010,oakland-athletics,texas-rangers,-58.59%,141,-141,124,-142,17,1,,,,,,,,,,,,
8-28-2010,philadelphia-phillies,san-diego-padres,-54.66%,121,-121,108,-126,13,5,,,,,,,,,,,,
,,,,,,,,,,$800,$120.71929824561403,15.089912280701753%,$200,$-12.280701754385973,-6.1403508771929864%,$0,$0,0%,$0,$0,0%
,,,,,,,,,,,,,,,,,,,,,,,,
8-29-2010,arizona-diamondbacks,san-francisco-giants,-60.41%,153,-153,181,-212,28,59,$100,$181.0,$0,,,,,,,,,
8-29-2010,baltimore-orioles,los-angeles-angels,-59.84%,149,-149,170,-196,21,47,$100,$170.0,$270.0,,,,,,,,,
8-29-2010,boston-red-sox,tampa-bay-rays,-54.11%,118,-118,127,-147,9,29,$100,$127.0,$0,,,,,,,,,
8-29-2010,chicago-cubs,cincinnati-reds,-59.22%,145,-145,186,-222,41,77,$100,$186.0,$0,,,,,,,,,
8-29-2010,new-york-yankees,chicago-white-sox,55.1%,-123,123,104,-125,27,48,$100,$104.0,$204.0,$100,$104.0,$204.0,$100,$104.0,$204.0,,,
8-29-2010,kansas-city-royals,cleveland-indians,-53.09%,113,-113,127,-149,14,36,$100,$127.0,$227.0,,,,,,,,,
8-29-2010,los-angeles-dodgers,colorado-rockies,-56.47%,130,-130,108,-128,22,2,$100,$78.125,$178.125,$100,$78.125,$178.125,,,,,,
8-29-2010,detroit-tigers,toronto-blue-jays,-57.02%,133,-133,114,-133,19,0,,,,,,,,,,,,
8-29-2010,houston-astros,new-york-mets,-57.55%,136,-136,150,-175,14,39,$100,$150.0,$0,,,,,,,,,
8-29-2010,pittsburgh-pirates,milwaukee-brewers,-60.48%,153,-153,149,-175,4,22,,,,,,,,,,,,
8-29-2010,minnesota-twins,seattle-mariners,60.82%,-155,155,-140,122,15,33,$100,$71.42857142857143,$0,$100,$71.42857142857143,$0,,,,,,
8-29-2010,oakland-athletics,texas-rangers,-58.12%,139,-139,131,-153,8,14,,,,,,,,,,,,
8-29-2010,philadelphia-phillies,san-diego-padres,-54.03%,118,-118,-111,-106,29,12,$100,$94.33962264150944,$0,$100,$94.33962264150944,$0,,,,,,
,,,,,,,,,,$1000,$-120.875,-12.0875%,$400,$-17.875,-4.46875%,$100,$104.0,104.0%,$0,$0,0%
,,,,,,,,,,,,,,,,,,,,,,,,
8-30-2010,san-diego-padres,arizona-diamondbacks,60.86%,-155,155,-123,106,32,49,$100,$81.30081300813008,$0,$100,$81.30081300813008,$0,,,,,,
8-30-2010,new-york-mets,atlanta-braves,-59.8%,149,-149,179,-212,30,63,$100,$179.0,$0,,,,,,,,,
8-30-2010,pittsburgh-pirates,chicago-cubs,-59.67%,148,-148,135,-156,13,8,,,,,,,,,,,,
8-30-2010,chicago-white-sox,cleveland-indians,58.89%,-143,143,-133,114,10,29,$100,$75.18796992481202,$175.18796992481202,$100,$75.18796992481202,$175.18796992481202,,,,,,
8-30-2010,milwaukee-brewers,cincinnati-reds,-58.02%,138,-138,129,-151,9,13,,,,,,,,,,,,
8-30-2010,colorado-rockies,san-francisco-giants,-54.43%,119,-119,112,-131,7,12,,,,,,,,,,,,
8-30-2010,texas-rangers,kansas-city-royals,59.88%,-149,149,-178,154,29,5,$100,$154.0,$0,,,,,,,,,
8-30-2010,los-angeles-angels,seattle-mariners,56.22%,-128,128,-131,112,3,16,,,,,,,,,,,,
8-30-2010,philadelphia-phillies,los-angeles-dodgers,54.86%,-122,122,-149,127,27,5,$100,$127.0,$227.0,,,,,,,,,
8-30-2010,washington-nationals,miami-marlins,-57.09%,133,-133,140,-163,7,30,$100,$140.0,$240.0,,,,,,,,,
8-30-2010,oakland-athletics,new-york-yankees,-59.16%,145,-145,114,-131,31,14,$100,$76.33587786259541,$176.3358778625954,$100,$76.33587786259541,$176.3358778625954,,,,,,
8-30-2010,toronto-blue-jays,tampa-bay-rays,-56.11%,128,-128,127,-149,1,21,,,,,,,,,,,,
,,,,,,,,,,$700,$118.52384778740748,16.931978255343925%,$300,$51.52384778740742,17.174615929135804%,$0,$0,0%,$0,$0,0%
,,,,,,,,,,,,,,,,,,,,,,,,
8-31-2010,san-diego-padres,arizona-diamondbacks,60.54%,-153,153,104,-121,57,74,$100,$104.0,$0,$100,$104.0,$0,$100,$104.0,$0,$100,$104.0,$0
8-31-2010,new-york-mets,atlanta-braves,-60.21%,151,-151,136,-158,15,7,,,,,,,,,,,,
8-31-2010,boston-red-sox,baltimore-orioles,61.38%,-159,159,-142,123,17,36,$100,$70.42253521126761,$0,$100,$70.42253521126761,$0,,,,,,
8-31-2010,pittsburgh-pirates,chicago-cubs,-60.39%,152,-152,177,-208,25,56,$100,$177.0,$277.0,,,,,,,,,
8-31-2010,chicago-white-sox,cleveland-indians,59.2%,-145,145,-131,114,14,31,$100,$76.33587786259541,$176.3358778625954,$100,$76.33587786259541,$176.3358778625954,,,,,,
8-31-2010,milwaukee-brewers,cincinnati-reds,-58.21%,139,-139,-112,-105,51,34,$100,$95.23809523809524,$195.23809523809524,$100,$95.23809523809524,$195.23809523809524,,,,,,
8-31-2010,colorado-rockies,san-francisco-giants,-53.52%,115,-115,122,-142,7,27,$100,$122.0,$0,,,,,,,,,
8-31-2010,detroit-tigers,minnesota-twins,-59.53%,147,-147,156,-181,9,34,$100,$156.0,$0,,,,,,,,,
8-31-2010,texas-rangers,kansas-city-royals,60.12%,-151,151,-212,179,61,28,$100,$179.0,$279.0,,,,,,,,,
8-31-2010,los-angeles-angels,seattle-mariners,56.46%,-130,130,116,-135,46,65,$100,$115.99999999999999,$0,$100,$115.99999999999999,$0,$100,$115.99999999999999,$0,$100,$115.99999999999999,$0
8-31-2010,philadelphia-phillies,los-angeles-dodgers,-50.16%,101,-101,-111,-106,12,5,,,,,,,,,,,,
8-31-2010,washington-nationals,miami-marlins,-56.3%,129,-129,141,-163,12,34,$100,$141.0,$0,,,,,,,,,
8-31-2010,oakland-athletics,new-york-yankees,-59.66%,148,-148,181,-212,33,64,$100,$181.0,$0,,,,,,,,,
8-31-2010,toronto-blue-jays,tampa-bay-rays,-56.62%,131,-131,131,-151,0,20,,,,,,,,,,,,
,,,,,,,,,,$1100,$-172.42602689930936,-15.67509335448267%,$500,$-128.42602689930936,-25.685205379861877%,$200,$-200,-100.0%,$200,$-200,-100.0%
,,,,,,,,,,,,,,,,,,,,,,,,
9-1-2010,san-diego-padres,arizona-diamondbacks,60.27%,-152,152,-147,127,5,25,$100,$68.02721088435375,$0,$100,$68.02721088435375,$0,,,,,,
9-1-2010,new-york-mets,atlanta-braves,-60.62%,154,-154,152,-178,2,24,,,,,,,,,,,,
9-1-2010,boston-red-sox,baltimore-orioles,61.18%,-158,158,-217,185,59,27,$100,$185.0,$0,,,,,,,,,
9-1-2010,pittsburgh-pirates,chicago-cubs,-59.81%,149,-149,145,-166,4,17,,,,,,,,,,,,
9-1-2010,chicago-white-sox,cleveland-indians,59.39%,-146,146,-131,114,15,32,$100,$76.33587786259541,$176.3358778625954,$100,$76.33587786259541,$176.3358778625954,,,,,,
9-1-2010,milwaukee-brewers,cincinnati-reds,-58.56%,141,-141,147,-172,6,31,$100,$147.0,$0,,,,,,,,,
9-1-2010,colorado-rockies,san-francisco-giants,-53.81%,116,-116,-112,-105,28,11,$100,$95.23809523809524,$195.23809523809524,$100,$95.23809523809524,$195.23809523809524,,,,,,
9-1-2010,detroit-tigers,minnesota-twins,-59.71%,148,-148,125,-147,23,1,$100,$68.02721088435375,$168.02721088435374,$100,$68.02721088435375,$168.02721088435374,,,,,,
9-1-2010,texas-rangers,kansas-city-royals,59.9%,-149,149,-166,143,17,6,,,,,,,,,,,,
9-1-2010,los-angeles-angels,seattle-mariners,56.19%,-128,128,102,-121,30,49,$100,$102.0,$202.0,$100,$102.0,$202.0,$100,$102.0,$202.0,,,
9-1-2010,philadelphia-phillies,los-angeles-dodgers,54.06%,-118,118,-107,-108,11,26,$100,$93.45794392523364,$193.45794392523362,$100,$93.45794392523364,$193.45794392523362,,,,,,
9-1-2010,washington-nationals,miami-marlins,-56.75%,131,-131,134,-156,3,25,$100,$134.0,$0,,,,,,,,,
